#--------------------------------------------------------------------------------,
         5,       50.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      0.79,1, ,
         6,       59.,0, ,     25.92,0, ,     34.22,0, ,      175.,0, ,      0.29,0, ,      4.13,0, ,      1.95,0, ,      8.10,0, ,   ---*---,0, ,
         7,       75.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      0.26,0, ,
         8,       77.,0, ,     24.39,0, ,     34.27,0, ,      161.,0, ,      0.42,0, ,      5.24,0, ,      4.38,0, ,      8.10,0, ,   ---*---,0, ,
         9,       83.,0, ,     23.82,0, ,     34.39,0, ,      135.,0, ,      0.60,0, ,      6.49,0, ,      4.68,0, ,      8.05,0, ,   ---*---,0, ,
        10,      100.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      0.22,0, ,
        11,      111.,0, ,     20.30,0, ,     34.62,0, ,      133.,0, ,      0.79,0, ,      8.26,0, ,      9.48,0, ,      8.00,0, ,   ---*---,0, ,
        12,      131.,0, ,     20.02,0, ,     34.64,0, ,      135.,0, ,      1.01,0, ,     15.34,0, ,     10.73,0, ,      7.90,0, ,   ---*---,0, ,
        13,      182.,0, ,     17.43,0, ,     34.63,0, ,      128.,0, ,      1.05,0, ,     18.37,0, ,     12.73,0, ,      7.85,0, ,   ---*---,0, ,
        14,      237.,0, ,     12.58,0, ,     34.61,0, ,      135.,0, ,      1.44,0, ,     24.24,0, ,     12.99,0, ,      7.85,0, ,   ---*---,0, ,
END OF VARIABLES SECTION,
BIOLOGY METADATA,,
Water volume                ,,         41.785,m3,,
Mesh size                   ,,           333.,microns,,
Type of tow                 ,,             2.,WOD code,VERTICAL TOW,
Gear                        ,,           101.,WOD code,NORPAC Net,
Net mouth area              ,,           0.16,m2,,
Sample start time           ,,           4.12,decimal hours (GMT),,
Flowmeter_type              ,,           155.,,,
Volume method               ,,             2.,WOD code,WICKSTEAD (1965); Indonesian Data Reports,
Biology accession#          ,,       9700288.,NODC code,,
BIOLOGY,Upper Z,Lower Z,Measuremnt Type,ORIGINAL VALUE ,F,Orig unit,WOD CBV value  ,F,_unit,_meth,WOD PGC,ITIS TSN,mod,sex,lif,trp,rlm,ftr,spm  ,min size  ,max size  ,ind length,ind width ,ind radius,tsv       ,,,
1,0.,120.,Displacemnt Vol,0.2150,0,ml/m3,0.21500,3,ml/m3,70.00,-401,Zooplankton Displacement Volume (ml/unit),,,,,,,,,,,,,
END OF BIOLOGY SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7818811,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,ID-9008        ,,,
Originators Station ID      ,,             18,,,integer,
Originators Cruise ID       ,,23             ,,,
Latitude                    ,,        0.91667,decimal degrees,,
Longitude                   ,,        125.000,decimal degrees,,
Year                        ,,           1977,,,
Month                       ,,              9,,,
Day                         ,,              6,,,
Time                        ,,           1.45,decimal hours (UT),,
METADATA,
Country                     ,,             ID,NODC code,INDONESIA
Accession Number            ,,       9700288.,NODC code,,
Platform                    ,,          4422.,OCL code,SAMUDERA (R/V;call sign YBDA;built 1952;IMO5309059),
Institute                   ,,           563.,NODC code,INST OF MARINE RESEARCH (JAKARTA),
Bottom depth                ,,           500.,meters,,
Wind Direction              ,,            18.,WMO code 0877,175 DEGREES - 184 DEGREES,
Wind speed                  ,,            10.,knots,,
Barometric pressure         ,,         1012.5,millibars,,
Air temperature (dry bulb)  ,,           26.5,degrees Celsius,,
Weather condition           ,,            -1.,WMO Code 4501,PARTLY CLOUDY (SCATTERED OR BROKED),
Cloud type                  ,,             8.,WMO code 500,CUMULUS (CU),
Cloud cover                 ,,             2.,WMO code 2700,2 OKTAS     2/10-3/10,
probe_type                  ,,             7.,OCL_code,bottle/rosette/net,
Database origin             ,,             3.,WOD code,GODAR Project,
Original units        ,Oxygen,            88.,NODC code,ml/l (milliliter per liter),
Original units     ,Phosphate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units      ,Silicate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units       ,Nitrate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Investigator       ,Cruise PI,            861,WOD code,DJUMHARI,
Investigator       ,Cruise PI,            868,WOD code,SOFYAN; EDDY,
Investigator       ,Cruise PI,            992,WOD code,ILAHUDE; A. G.,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Oxygen     ,F,O,Phosphate  ,F,O,Silicate   ,F,O,Nitrate    ,F,O,pH         ,F,O,Chlorophyl ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,(n/a)     ,, , ,ug/l      ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,        0.,0, ,     26.10,0, ,     33.93,0, ,      197.,0, ,      0.18,0, ,      1.88,0, ,      0.86,0, ,      8.10,0, ,      0.58,0, ,
         2,       17.,0, ,     26.06,0, ,     34.02,0, ,      192.,0, ,      0.21,0, ,      1.40,0, ,      0.90,0, ,      8.10,0, ,   ---*---,0, ,
         3,       25.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      0.58,0, ,
         4,       34.,0, ,     25.90,0, ,     34.05,0, ,      184.,0, ,      0.21,0, ,      1.99,0, ,      1.29,0, ,      8.10,0, ,   ---*---,0, ,
         5,       50.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      0.63,0, ,
         6,       52.,0, ,     25.80,0, ,     34.21,0, ,      175.,0, ,      0.39,0, ,      4.77,0, ,      2.43,0, ,      8.10,0, ,   ---*---,0, ,
         7,       70.,0, ,     24.68,0, ,     34.21,0, ,      165.,0, ,      0.43,0, ,      5.66,0, ,      3.67,0, ,      8.10,0, ,   ---*---,0, ,
         8,       75.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      0.52,0, ,
         9,       77.,0, ,     24.59,0, ,     34.36,0, ,      163.,0, ,      0.48,0, ,      5.84,0, ,      2.90,0, ,      8.00,0, ,   ---*---,0, ,
        10,      100.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      0.20,0, ,
        11,      118.,0, ,     21.78,0, ,     34.58,0, ,      148.,0, ,      0.66,0, ,      6.65,0, ,      4.86,0, ,      7.95,0, ,   ---*---,0, ,
        12,      123.,0, ,     21.72,0, ,     34.62,0, ,      146.,0, ,      0.86,0, ,      8.94,0, ,      8.25,0, ,      7.95,0, ,   ---*---,0, ,
        13,      176.,0, ,     17.64,0, ,     34.64,0, ,      139.,0, ,      1.07,0, ,     12.97,0, ,     10.79,0, ,      7.95,0, ,   ---*---,0, ,
        14,      233.,0, ,     15.19,0, ,     34.65,0, ,      128.,0, ,      1.46,0, ,     16.79,0, ,     13.65,0, ,      7.95,0, ,   ---*---,0, ,
END OF VARIABLES SECTION,
BIOLOGY METADATA,,
Water volume                ,,         44.619,m3,,
Mesh size                   ,,           333.,microns,,
Type of tow                 ,,             2.,WOD code,VERTICAL TOW,
Gear                        ,,           101.,WOD code,NORPAC Net,
Net mouth area              ,,           0.16,m2,,
Sample start time           ,,           1.67,decimal hours (GMT),,
Flowmeter_type              ,,           155.,,,
Volume method               ,,             2.,WOD code,WICKSTEAD (1965); Indonesian Data Reports,
Biology accession#          ,,       9700288.,NODC code,,
BIOLOGY,Upper Z,Lower Z,Measuremnt Type,ORIGINAL VALUE ,F,Orig unit,WOD CBV value  ,F,_unit,_meth,WOD PGC,ITIS TSN,mod,sex,lif,trp,rlm,ftr,spm  ,min size  ,max size  ,ind length,ind width ,ind radius,tsv       ,,,
1,0.,103.,Displacemnt Vol,0.1410,0,ml/m3,0.14100,3,ml/m3,70.00,-401,Zooplankton Displacement Volume (ml/unit),,,,,,,,,,,,,
END OF BIOLOGY SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7818812,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,ID-9008        ,,,
Originators Station ID      ,,             19,,,integer,
Originators Cruise ID       ,,23             ,,,
Latitude                    ,,        0.80000,decimal degrees,,
Longitude                   ,,       125.1167,decimal degrees,,
Year                        ,,           1977,,,
Month                       ,,              9,,,
Day                         ,,              6,,,
Time                        ,,           5.33,decimal hours (UT),,
METADATA,
Country                     ,,             ID,NODC code,INDONESIA
Accession Number            ,,       9700288.,NODC code,,
Platform                    ,,          4422.,OCL code,SAMUDERA (R/V;call sign YBDA;built 1952;IMO5309059),
Institute                   ,,           563.,NODC code,INST OF MARINE RESEARCH (JAKARTA),
Bottom depth                ,,          2000.,meters,,
Wind Direction              ,,            18.,WMO code 0877,175 DEGREES - 184 DEGREES,
Wind speed                  ,,            10.,knots,,
Barometric pressure         ,,         1008.5,millibars,,
Air temperature (dry bulb)  ,,           26.5,degrees Celsius,,
Weather condition           ,,            -1.,WMO Code 4501,PARTLY CLOUDY (SCATTERED OR BROKED),
Cloud type                  ,,             2.,WMO code 500,CIRROSTRATUS (CS),
Cloud cover                 ,,             2.,WMO code 2700,2 OKTAS     2/10-3/10,
probe_type                  ,,             7.,OCL_code,bottle/rosette/net,
Database origin             ,,             3.,WOD code,GODAR Project,
Original units        ,Oxygen,            88.,NODC code,ml/l (milliliter per liter),
Original units     ,Phosphate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units      ,Silicate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units       ,Nitrate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Investigator       ,Cruise PI,            861,WOD code,DJUMHARI,
Investigator       ,Cruise PI,            868,WOD code,SOFYAN; EDDY,
Investigator       ,Cruise PI,            992,WOD code,ILAHUDE; A. G.,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Oxygen     ,F,O,Phosphate  ,F,O,Silicate   ,F,O,Nitrate    ,F,O,pH         ,F,O,Chlorophyl ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,(n/a)     ,, , ,ug/l      ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,7, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,       0.0,0, ,     26.60,0, ,     33.95,0, ,      200.,0, ,      0.25,0, ,      1.69,0, ,      0.31,0, ,      8.10,0, ,      0.40,0, ,
         2,      17.0,0, ,     26.59,0, ,     33.94,0, ,      196.,0, ,      0.18,0, ,      1.79,0, ,      0.18,0, ,      8.10,0, ,   ---*---,0, ,
         3,      25.0,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      0.30,0, ,
         4,      33.2,0, ,     26.48,0, ,     34.00,0, ,      193.,0, ,      0.30,0, ,      2.88,0, ,      0.52,0, ,      8.10,0, ,   ---*---,0, ,
         5,      50.0,0, ,     26.44,0, ,     34.07,0, ,      191.,0, ,      0.43,0, ,      4.08,0, ,      0.59,0, ,      8.10,0, ,      0.41,0, ,
         6,      63.0,0, ,     26.41,0, ,     34.16,0, ,      181.,0, ,      0.60,0, ,      4.08,0, ,      0.81,0, ,      8.10,0, ,   ---*---,0, ,
         7,      67.0,0, ,     25.90,0, ,     34.09,0, ,      183.,0, ,      0.64,0, ,      4.08,0, ,      1.53,0, ,      8.10,0, ,   ---*---,0, ,
         8,      75.0,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      0.54,0, ,
         9,      93.0,0, ,     23.46,0, ,     34.43,0, ,      163.,0, ,      0.73,0, ,      5.83,0, ,      5.24,0, ,      8.05,0, ,   ---*---,0, ,
        10,     100.0,0, ,     23.07,0, ,     34.43,0, ,      156.,0, ,      0.73,0, ,      6.16,0, ,      6.05,0, ,      8.05,0, ,      0.28,0, ,
        11,     122.0,0, ,     22.14,0, ,     34.46,0, ,      156.,0, ,      1.25,0, ,     16.89,0, ,      5.50,0, ,      8.05,0, ,   ---*---,0, ,
        12,     150.0,0, ,     19.76,0, ,     34.43,0, ,      132.,0, ,      1.38,0, ,     24.14,0, ,      5.71,0, ,      8.05,0, ,   ---*---,0, ,
END OF VARIABLES SECTION,
BIOLOGY METADATA,,
Water volume                ,,         49.057,m3,,
Mesh size                   ,,           333.,microns,,
Type of tow                 ,,             2.,WOD code,VERTICAL TOW,
Gear                        ,,           101.,WOD code,NORPAC Net,
Net mouth area              ,,           0.16,m2,,
Sample start time           ,,           5.58,decimal hours (GMT),,
Flowmeter_type              ,,           155.,,,
Volume method               ,,             2.,WOD code,WICKSTEAD (1965); Indonesian Data Reports,
Biology accession#          ,,       9700288.,NODC code,,
BIOLOGY,Upper Z,Lower Z,Measuremnt Type,ORIGINAL VALUE ,F,Orig unit,WOD CBV value  ,F,_unit,_meth,WOD PGC,ITIS TSN,mod,sex,lif,trp,rlm,ftr,spm  ,min size  ,max size  ,ind length,ind width ,ind radius,tsv       ,,,
1,0.,106.,Displacemnt Vol,0.1570,0,ml/m3,0.15700,3,ml/m3,70.00,-401,Zooplankton Displacement Volume (ml/unit),,,,,,,,,,,,,
END OF BIOLOGY SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7818813,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,ID-9008        ,,,
Originators Station ID      ,,             20,,,integer,
Originators Cruise ID       ,,23             ,,,
Latitude                    ,,        0.66667,decimal degrees,,
Longitude                   ,,       125.2750,decimal degrees,,
Year                        ,,           1977,,,
Month                       ,,              9,,,
Day                         ,,              6,,,
Time                        ,,           9.17,decimal hours (UT),,
METADATA,
Country                     ,,             ID,NODC code,INDONESIA
Accession Number            ,,       9700288.,NODC code,,
Platform                    ,,          4422.,OCL code,SAMUDERA (R/V;call sign YBDA;built 1952;IMO5309059),
Institute                   ,,           563.,NODC code,INST OF MARINE RESEARCH (JAKARTA),
Bottom depth                ,,          2500.,meters,,
Wind Direction              ,,            16.,WMO code 0877,155 DEGREES - 164 DEGREES,
Wind speed                  ,,             7.,knots,,
Barometric pressure         ,,         1012.5,millibars,,
Air temperature (dry bulb)  ,,           26.5,degrees Celsius,,
Weather condition           ,,            -1.,WMO Code 4501,PARTLY CLOUDY (SCATTERED OR BROKED),
Cloud type                  ,,             8.,WMO code 500,CUMULUS (CU),
Cloud cover                 ,,             2.,WMO code 2700,2 OKTAS     2/10-3/10,
probe_type                  ,,             7.,OCL_code,bottle/rosette/net,
Database origin             ,,             3.,WOD code,GODAR Project,
Original units        ,Oxygen,            88.,NODC code,ml/l (milliliter per liter),
Original units     ,Phosphate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units      ,Silicate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Original units       ,Nitrate,             7.,NODC code,ug-at/l            mmol/m3  umol/l  uM  umol/dm3,
Investigator       ,Cruise PI,            861,WOD code,DJUMHARI,
Investigator       ,Cruise PI,            868,WOD code,SOFYAN; EDDY,
Investigator       ,Cruise PI,            992,WOD code,ILAHUDE; A. G.,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Oxygen     ,F,O,Phosphate  ,F,O,Silicate   ,F,O,Nitrate    ,F,O,pH         ,F,O,Chlorophyl ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,(n/a)     ,, , ,ug/l      ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,        0.,0, ,     26.82,0, ,     34.03,0, ,      198.,0, ,      0.18,0, ,      2.19,0, ,      0.27,0, ,      8.10,0, ,      0.47,0, ,
         2,       18.,0, ,     26.78,0, ,     34.13,0, ,      198.,0, ,      0.18,0, ,      2.38,0, ,      0.22,0, ,      8.10,0, ,   ---*---,0, ,
         3,       25.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      0.38,0, ,
         4,       37.,0, ,     26.60,0, ,     34.20,0, ,      188.,0, ,      0.21,0, ,      2.98,0, ,      0.57,0, ,      8.10,0, ,   ---*---,0, ,
         5,       50.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      0.22,0, ,
         6,       57.,0, ,     25.74,0, ,     34.32,0, ,      186.,0, ,      0.30,0, ,      4.76,0, ,      2.43,0, ,      8.10,0, ,   ---*---,0, ,
